disease_a	disease_b	window	n_cases	cases_event	RR_shrunk	CI_low_RR_shrunk	CI_high_RR_shrunk	lfsr	theta	directionality_fdr
L40	I84	4_5	24431	192	1.20166009812781	1.03048767344569	1.40126566153305	0.00964698301013412	0.56140350877193	0.138692030169751
L50	I84	4_5	45556	291	1.29244815594852	1.13874938336525	1.46689189053897	3.64576652576317e-05	0.412181303116147	1
L57	I84	4_5	14139	136	1.50766734884016	1.25272227831251	1.81449701510909	7.08741146357311e-06	0.265107212475634	1
L60	I84	4_5	22737	158	1.35044450227354	1.13857548487236	1.60173864443013	0.000283376123792289	0.419098143236074	1
L70	I84	4_5	26977	138	1.28216164407803	1.06963505714058	1.53691529701688	0.00362583799296693	0.704081632653061	2.37330888501578e-07
L72	I84	4_5	39252	359	1.55188963171116	1.38127360947847	1.74358028162279	7.29490762775471e-14	0.423349056603774	1
L73	I84	4_5	12714	118	1.7019964084488	1.39184880277332	2.08125463671099	1.10876466102211e-07	0.404109589041096	1
L82	I84	4_5	14874	171	1.84028090768655	1.55217175221151	2.18186796298179	1.10573635031099e-12	0.313186813186813	1
M10	I84	4_5	29130	252	1.20103418665969	1.04964772339002	1.37425450975738	0.00389719704595358	0.464088397790055	1
M12	I84	4_5	17004	113	1.5832288458477	1.29138434663831	1.94102831186499	4.98706609705962e-06	0.52073732718894	0.888088326990479
M16	I84	4_5	17181	192	1.74907794966386	1.49023837073977	2.0528753883056	3.95529136917642e-12	0.533333333333333	0.61638342705013
M17	I84	4_5	36766	344	1.35014250536399	1.20099180019027	1.51781617867978	2.56713115529488e-07	0.503660322108346	0.888088326990479
M19	I84	4_5	18348	178	1.42245672729334	1.20991313571084	1.67233752680378	1.00361885524677e-05	0.536144578313253	0.608194858573503
M20	I84	4_5	11275	112	1.60246163736503	1.30616079239467	1.96597793639076	3.11323259163671e-06	0.442687747035573	1
M23	I84	4_5	34043	329	1.44090057636065	1.27729115475922	1.62546688217522	1.46933815406796e-09	0.593862815884477	0.000161210258150109
M25	I84	4_5	137415	1117	1.42836552816014	1.33725106806526	1.52568813049297	1.61401264851332e-26	0.361722797927461	1
M41	I84	4_5	23306	141	1.37105438286796	1.144546028338	1.64238927420951	0.000310575529496039	0.59493670886076	0.0302675799265074
M43	I84	4_5	18061	134	1.55055763528053	1.28562042944891	1.87009238905556	2.26529476495396e-06	0.299776286353468	1
M47	I84	4_5	28860	316	1.54686747706517	1.3668631794689	1.75057681525351	2.48163440216667e-12	0.534686971235195	0.372670316227304
M51	I84	4_5	41801	442	1.54263957762666	1.38886973014377	1.71343417947039	3.08328444435441e-16	0.551122194513716	0.030427828656471
M62	I84	4_5	50193	441	1.57273599906915	1.41530259660964	1.74768175278793	2.06447354766938e-17	0.445005045408678	1
M65	I84	4_5	27833	254	1.33174639163353	1.16294572170872	1.52504834793412	1.74807505648318e-05	0.447971781305115	1
M71	I84	4_5	16963	169	1.5836126397683	1.33850157094855	1.87360930107591	4.27216278297625e-08	0.455525606469003	1
M72	I84	4_5	17168	159	1.32749790242468	1.1203982197934	1.57287886557591	0.000537272850171251	0.349450549450549	1
M75	I84	4_5	78396	749	1.46055057626174	1.34759655268371	1.582972278736	1.52935446203176e-20	0.440588235294118	1
M76	I84	4_5	13111	107	1.38589874586254	1.1283658407603	1.7022097482933	0.000939345643475065	0.370242214532872	1
M77	I84	4_5	80545	781	1.61880508323773	1.49467175459099	1.75324775454353	1.42459121323317e-32	0.43606923506421	1
M79	I84	4_5	96734	813	1.54315269053564	1.42763500569892	1.66801753725671	4.59423278458909e-28	0.304608467590858	1
N20	I84	4_5	30145	303	1.54784951628626	1.36408048263576	1.75637592910811	6.41975715069079e-12	0.530647985989492	0.483976052562253
N23	I84	4_5	61633	542	1.29237628461276	1.17730100026259	1.41869960244402	3.64554695093102e-08	0.539303482587065	0.0821938492903943
N28	I84	4_5	11005	107	1.41964812141223	1.15574016047245	1.74381825392778	0.000423877467250346	0.433198380566802	1
N30	I84	4_5	15726	126	1.28628723772722	1.0649754623319	1.55358965202552	0.00451784447415714	0.538461538461538	0.646706660003833
N39	I84	4_5	43935	410	1.52786856958143	1.37026595865984	1.70359801406576	1.21311143040137e-14	0.329052969502408	1
N40	I84	4_5	64541	657	1.47436174844257	1.35291548155984	1.60670980183064	4.58766705560193e-19	0.437416777629827	1
N41	I84	4_5	19277	198	1.48839247313799	1.27529254138956	1.73710116086778	2.31763739908101e-07	0.438053097345133	1
N42	I84	4_5	30229	339	1.68762654394728	1.4955324217996	1.90439425472856	1.08880705262189e-17	0.325648414985591	1
N45	I84	4_5	16935	162	1.59149430568759	1.34063563285644	1.8892934537622	5.57905039908543e-08	0.468208092485549	1
N47	I84	4_5	33130	149	1.51083248511718	1.26438458239603	1.80531685522435	2.82666596589279e-06	0.549815498154982	0.407391632768101
N48	I84	4_5	22176	160	1.48587868776636	1.25185649677887	1.7636490128375	3.00940255111496e-06	0.37037037037037	1
Q40	I84	4_5	14008	168	1.73326706204662	1.46196964690187	2.05490908429058	1.21778580184745e-10	0.717948717948718	5.92696474598925e-10
R00	I84	4_5	27536	268	1.61958315347344	1.41517102922702	1.85352126127661	1.27354385235956e-12	0.424722662440571	1
R03	I84	4_5	43020	380	1.37770596291196	1.23199237216308	1.54065379228819	9.96827512786171e-09	0.418502202643172	1
R04	I84	4_5	27410	196	1.43073621441864	1.22544323670122	1.67042099865787	2.96509483420754e-06	0.434589800443459	1
R05	I84	4_5	100631	757	1.45274532820886	1.34090667342069	1.57391191383126	3.43493973804707e-20	0.368190661478599	1
R06	I84	4_5	55314	498	1.56167611122535	1.41412893405197	1.72461804411556	7.00057853056912e-19	0.452727272727273	1
R07	I84	4_5	104490	938	1.59799641063749	1.48584988964648	1.71860734129601	8.34259511168736e-37	0.418189924208649	1
R10	I84	4_5	128634	1180	1.75676694907164	1.64511402656181	1.87599768983827	1.02258399781957e-63	0.424766018718502	1
R11	I84	4_5	48889	294	1.21540746117677	1.07232104418865	1.37758678213936	0.00115203917869818	0.427947598253275	1
R12	I84	4_5	17972	185	1.62903091625814	1.38625261935949	1.91432765504962	1.57391312562405e-09	0.421412300683371	1
R14	I84	4_5	10010	103	1.72792707511016	1.39482498603825	2.14057821360026	2.79285076204869e-07	0.316923076923077	1
R20	I84	4_5	21669	217	1.58089733781481	1.36212099554239	1.83481232642977	8.5572448431301e-10	0.336434108527132	1
R22	I84	4_5	36267	290	1.30254085522237	1.14742789745437	1.47862247666057	2.24233774056914e-05	0.380078636959371	1
R30	I84	4_5	18250	184	1.79972775155253	1.52769546072005	2.12020004182095	1.05634653547648e-12	0.407079646017699	1
R31	I84	4_5	29735	259	1.37561885398509	1.20228462832096	1.57394279762353	1.77193725701378e-06	0.398461538461538	1
R32	I84	4_5	17388	130	1.28122691953641	1.06355952315804	1.54344198289016	0.00458274572376022	0.257936507936508	1
R42	I84	4_5	60070	533	1.46680722826877	1.33354069356116	1.61339166872813	1.68179998383186e-15	0.356999330207636	1
R49	I84	4_5	21650	184	1.47092881576884	1.25338972294354	1.72622412762241	1.16561839975647e-06	0.433962264150943	1
R50	I84	4_5	69498	419	1.30150149302839	1.17049593318264	1.44716960421154	5.79305747540853e-07	0.451995685005394	1
R51	I84	4_5	59752	457	1.54186662769194	1.39035231582877	1.70989228451279	1.21137752163778e-16	0.468717948717949	1
R52	I84	4_5	53979	423	1.31482237272545	1.18312179105678	1.46118335820289	1.91867993133346e-07	0.729310344827586	3.02069517944239e-27
R53	I84	4_5	38689	316	1.44808891757235	1.28047678429896	1.63764118093238	1.88045353320873e-09	0.383961117861482	1
R55	I84	4_5	24087	202	1.42178442277996	1.22061964919976	1.65610224789107	3.1295132359089e-06	0.426160337552743	1
R59	I84	4_5	18635	103	1.29436892994891	1.05136133024232	1.59354436826295	0.00755519502433655	0.400778210116732	1
R63	I84	4_5	37644	230	1.27686433844999	1.10812030638069	1.47130463129083	0.000368561084214434	0.240083507306889	1
R73	I84	4_5	46386	398	1.29016128692697	1.1574680726107	1.43806657451095	2.16206508912286e-06	0.452272727272727	1
R74	I84	4_5	55134	504	1.34782946325314	1.2231644411001	1.48520035489208	8.62689993952406e-10	0.542518837459634	0.0657953653187433
R79	I84	4_5	15270	135	1.50189528500941	1.24717822936995	1.80863439884854	9.06899035401772e-06	0.353403141361257	1
S13	I84	4_5	16399	118	1.27824512654141	1.05199498406728	1.55315436696263	0.00680483833023682	0.477732793522267	1
S61	I84	4_5	53738	442	1.35618271048965	1.22260566370863	1.50435385572479	4.37855885383759e-09	0.505142857142857	0.888088326990479
S62	I84	4_5	33516	235	1.26259098244637	1.09745594864272	1.4525740107623	0.000564845701453924	0.607235142118863	0.000375811053584792
S92	I84	4_5	17064	121	1.2310493492197	1.01614640457127	1.49140172459071	0.0169502572089661	0.528384279475983	0.84062138751852
S93	I84	4_5	72551	447	1.18705480295946	1.07211199005596	1.31432081564126	0.000493684650864241	0.537906137184116	0.155055082583935
T30	I84	4_5	33767	253	1.40315272478327	1.2239252955785	1.60862560499343	6.06096721137072e-07	0.466789667896679	1
T78	I84	4_5	35552	272	1.59954312585413	1.39898865993239	1.82884842797144	3.25354402126635e-12	0.43312101910828	1
A09	I86	4_5	174310	253	1.35753338892631	1.18413929039586	1.55631767056193	5.94201147333089e-06	0.478260869565217	1
B07	I86	4_5	81988	117	1.26393007720483	1.03900385370508	1.53754890741383	0.00963669976521262	0.510917030567686	0.888088326990479
B34	I86	4_5	104096	147	1.23462323036454	1.03579505869686	1.47161787281888	0.00939346909113277	0.475728155339806	1
F41	I86	4_5	144337	197	1.37996377886235	1.18244727188246	1.61047352914132	2.22754608382863e-05	0.505128205128205	0.888088326990479
H61	I86	4_5	156934	176	1.20623897728967	1.02702990724552	1.41671869540309	0.0112450737955023	0.49438202247191	1
I84	I86	4_5	66819	119	1.84039802293534	1.50142384346527	2.25590188777542	2.12929813011143e-09	0.533632286995516	0.787247086636697
J02	I86	4_5	178746	286	1.52863033363111	1.34161362861773	1.74171657700337	9.49087656591665e-11	0.514388489208633	0.864663560777758
J30	I86	4_5	91762	122	1.25313976878546	1.03421199847388	1.51841139188963	0.0106997706528314	0.491935483870968	1
M25	I86	4_5	142782	192	1.49733070052771	1.27869923567031	1.75334368254902	2.73286093086404e-07	0.391038696537678	1
M75	I86	4_5	82444	125	1.90044279506811	1.55610704579605	2.32097324350762	1.51267247276494e-10	0.496031746031746	1
M77	I86	4_5	84694	119	1.59079284005319	1.3029865476445	1.94217036587159	2.59420382416923e-06	0.461240310077519	1
M79	I86	4_5	100989	136	1.40699150467347	1.1697260070452	1.69238358581422	0.000146940674776222	0.326923076923077	1
R05	I86	4_5	104812	130	1.29286971906937	1.07239419645531	1.55867321551302	0.00357457954704373	0.448275862068966	1
R07	I86	4_5	109392	174	1.60807498820262	1.36087843871141	1.90017351596179	1.23424920127191e-08	0.403712296983759	1
R10	I86	4_5	134588	187	1.47937984526169	1.26115347949924	1.73536747282773	7.7013988870341e-07	0.448441247002398	1
R51	I86	4_5	62531	105	1.61656734449072	1.30769993732582	1.9983865600069	4.53800246172294e-06	0.502392344497608	0.888088326990479
A09	I87	4_5	174549	229	1.35905293956961	1.17744920784746	1.56866630020451	1.40804874438161e-05	0.531322505800464	0.613002570904875
B07	I87	4_5	82002	127	1.33799863016276	1.10681414329434	1.61747150157379	0.00132503265321286	0.50197628458498	0.888088326990479
B34	I87	4_5	104230	120	1.2751479182992	1.05042135803513	1.54795235369575	0.00704995752999057	0.465116279069768	1
B35	I87	4_5	66477	146	1.57026036882935	1.31050213889931	1.88150599127374	5.08781622956649e-07	0.398907103825137	1
E66	I87	4_5	98895	285	1.9473740628065	1.70172519597321	2.22848304148349	1.71328118034848e-22	0.392022008253095	1
E79	I87	4_5	37324	154	1.47949187271302	1.24215219274064	1.76218036261271	5.73275023121278e-06	0.553956834532374	0.316966748656246
F17	I87	4_5	146228	239	1.18845665805975	1.03464696515937	1.36513156240592	0.0073851429313648	0.593052109181142	0.00234662680605825
F32	I87	4_5	54606	141	1.34756423030548	1.12490770657894	1.61429186072643	0.000609951887048052	0.542307692307692	0.571160473216805
F41	I87	4_5	144183	223	1.18964572401719	1.03079261610252	1.37297932344874	0.00886477285451287	0.522248243559719	0.820753206788221
F51	I87	4_5	45053	131	1.31576475403169	1.09199840292853	1.58538408417927	0.00197332397704049	0.369014084507042	1
F52	I87	4_5	40989	126	1.4224333620515	1.17457496886083	1.72259474543329	0.000156530257717767	0.538461538461538	0.646706660003833
G47	I87	4_5	23380	106	1.98115064312936	1.59472038017184	2.46122011079393	3.18363499007425e-10	0.486238532110092	1
H10	I87	4_5	108340	189	1.36352034654186	1.16502181280883	1.59583942119606	5.69291060091596e-05	0.407327586206897	1
H25	I87	4_5	34036	178	1.26669104849464	1.07899446673939	1.48703840640175	0.00195319517108036	0.403628117913832	1
H54	I87	4_5	46055	122	1.35596680866839	1.11748044736114	1.64534958133021	0.00102610732364594	0.37888198757764	1
H60	I87	4_5	70022	112	1.46707719178687	1.19720430952287	1.79778461332052	0.000110906254733056	0.476595744680851	1
H61	I87	4_5	156336	365	1.23570693930572	1.10348822910566	1.3837679456589	0.000126049881720206	0.54559043348281	0.112189700495541
H81	I87	4_5	43778	127	1.23782995560058	1.02563350137732	1.49392838370092	0.0131657915520273	0.520491803278689	0.888088326990479
H91	I87	4_5	57090	186	1.36089017926789	1.16154953438394	1.5944408957213	6.96484347779321e-05	0.539130434782609	0.503511688804855
I10	I87	4_5	127311	375	1.13119603653484	1.01261165377137	1.26366753563064	0.0147202941530965	0.637755102040816	7.17928901102614e-10
I48	I87	4_5	23283	160	1.76901304475527	1.48444941145708	2.10812650694685	9.2335008721566e-11	0.466472303206997	1
I50	I87	4_5	13673	116	2.13272333685773	1.72871483680311	2.63115045624821	7.19316088046176e-13	0.41726618705036	1
I83	I87	4_5	26109	164	2.86141255751029	2.36561313039178	3.46112461039713	2.40049446592355e-28	0.443243243243243	1
J02	I87	4_5	178821	234	1.22828650956058	1.06731245687646	1.41353896869504	0.00208594559728026	0.461538461538462	1
J03	I87	4_5	153403	126	1.37351289440064	1.13468302114924	1.66261205633806	0.000569950931207687	0.583333333333333	0.0963018568694529
J20	I87	4_5	116373	221	1.29967274614971	1.12405363175396	1.50273011835617	0.000204134078208979	0.453798767967146	1
J22	I87	4_5	55715	144	1.59709406992455	1.33086775926033	1.91657619657553	2.45695443181587e-07	0.22052067381317	1
J30	I87	4_5	91825	146	1.42874681127681	1.19470963243665	1.70863061225205	4.69335171604178e-05	0.496598639455782	1
J44	I87	4_5	36491	193	1.5464244549546	1.32084442459025	1.81053010510568	3.05298039075665e-08	0.521621621621622	0.84062138751852
K02	I87	4_5	109073	164	1.34109908069127	1.13358409616206	1.58660195597332	0.000314980599840016	0.520634920634921	0.84062138751852
K05	I87	4_5	56981	124	1.28529715590583	1.06186207032729	1.55574704581965	0.00503627685445718	0.523206751054852	0.853292380478397
K08	I87	4_5	52817	122	1.46570524049935	1.20578956776042	1.78164740305177	6.24743228394581e-05	0.352601156069364	1
K29	I87	4_5	59847	118	1.27255324610109	1.04683311926639	1.54694357138535	0.00782710593886226	0.49789029535865	0.976616314819742
K52	I87	4_5	68956	117	1.45051213393259	1.1888927440749	1.76970164985136	0.000124981429453894	0.420863309352518	1
K59	I87	4_5	40256	122	1.37550027338752	1.13331012129543	1.66944684119336	0.000633104729424172	0.388535031847134	1
K62	I87	4_5	33544	104	1.44574734086896	1.17204769672477	1.78336204189522	0.00029081410802264	0.544502617801047	0.61638342705013
K76	I87	4_5	41024	154	1.67264362296852	1.40048186103459	1.9976957697906	6.92844606267253e-09	0.590038314176245	0.0312015685315758
K80	I87	4_5	26961	107	1.38623517901214	1.12809093298408	1.70345130462807	0.000955447075531438	0.543147208121827	0.625808464478994
L02	I87	4_5	49295	105	1.66272921716228	1.34408462570231	2.05691546256657	1.41339559160068e-06	0.5	0.936508811191923
L21	I87	4_5	40221	110	1.54645551509926	1.2583802682058	1.90047851242197	1.71450888453464e-05	0.482456140350877	1
L30	I87	4_5	51416	136	1.80445843360814	1.49155481250599	2.18300407824031	6.21762252236687e-10	0.298245614035088	1
L50	I87	4_5	47298	101	1.67716359762689	1.3501417593451	2.08339436487707	1.49282346845033e-06	0.523316062176166	0.888088326990479
M16	I87	4_5	17659	104	1.72955232814812	1.39583571659794	2.14305395701821	2.74134463472887e-07	0.594285714285714	0.0895634853173833
M17	I87	4_5	37746	214	1.72093779414181	1.47819194776941	2.00354689779954	1.32459565168956e-12	0.613180515759312	0.000362240982290943
M25	I87	4_5	142272	298	1.4885069474478	1.31037647210557	1.69085219382806	4.91504972334761e-10	0.381074168797954	1
M47	I87	4_5	30193	147	1.61012616036014	1.34418938127998	1.92867633711509	1.17670296686285e-07	0.628205128205128	0.00122382774517719
M51	I87	4_5	44047	109	1.40293286389298	1.14321705696549	1.72165085238959	0.000600224387145829	0.536945812807882	0.753459658718852
M75	I87	4_5	81852	229	1.32529597324022	1.14879496455346	1.52891461999877	5.71581860831962e-05	0.49247311827957	1
M77	I87	4_5	84317	210	1.57977225789989	1.35690143814825	1.83924957013529	1.9303810153315e-09	0.503597122302158	0.888088326990479
M79	I87	4_5	100548	210	1.60522809157564	1.37834478932419	1.86945766105952	5.86258447633943e-10	0.314842578710645	1
N18	I87	4_5	26163	138	1.31344078884893	1.09526799243663	1.5750726924597	0.00164758188960789	0.380165289256198	1
N39	I87	4_5	45883	134	1.29938341770866	1.08079040885527	1.56218749942881	0.00268688415808923	0.281512605042017	1
N40	I87	4_5	66688	300	1.27106557012601	1.12199174928783	1.43994613559791	8.37668171306668e-05	0.523560209424084	0.669949816539549
N42	I87	4_5	31669	124	1.32968422061448	1.09799599695363	1.6102609949914	0.00178322003053585	0.391167192429022	1
R05	I87	4_5	104425	188	1.26516263118932	1.08188697900708	1.47948585611679	0.00163002471883251	0.346863468634686	1
R06	I87	4_5	57509	203	1.85051665459069	1.58050697319199	2.16665408441798	1.02569661644007e-14	0.477647058823529	1
R07	I87	4_5	109051	211	1.43807259286283	1.23765671253145	1.67094216142803	1.06555233747947e-06	0.399621212121212	1
R10	I87	4_5	134685	210	1.28603096804722	1.10838518160257	1.49214882897045	0.000461943908130737	0.364583333333333	1
R42	I87	4_5	63014	162	1.3837016537437	1.16789201529906	1.63938980786916	8.82408497151762e-05	0.368181818181818	1
R73	I87	4_5	48109	163	1.23906434193083	1.04844041415289	1.46434687438575	0.00600446452313138	0.562068965517241	0.184716982581111
A09	I95	4_5	175157	143	1.79055466935511	1.48664909955917	2.15658558895982	4.1865145771327e-10	0.629955947136564	0.00125626993009265
E66	I95	4_5	100094	101	1.52995033639491	1.23462059551067	1.89592498322669	5.13908283691654e-05	0.627329192546584	0.0130026569196954
F17	I95	4_5	147167	105	1.40986546063695	1.1443815169317	1.73693876359214	0.000631192822659072	0.724137931034483	1.31893358667596e-06
F32	I95	4_5	55013	112	2.35538758073031	1.89239215941122	2.93166013601785	6.43627250585663e-15	0.788732394366197	8.19131094371748e-11
F41	I95	4_5	144909	136	1.9249463638824	1.58785185067799	2.33360467618054	1.28297728375245e-11	0.683417085427136	4.60878140363297e-06
H10	I95	4_5	108868	113	1.66509686005289	1.35544141289461	2.04549420357248	6.00177297909716e-07	0.620879120879121	0.011757717362645
H25	I95	4_5	34613	100	1.5146149326006	1.22163786119544	1.87785469567215	7.74639215681373e-05	0.694444444444445	5.40643875357317e-05
H61	I95	4_5	157406	179	1.46297502771966	1.24313358575442	1.72169423805927	2.36916294223725e-06	0.693798449612403	1.15860369234458e-08
J02	I95	4_5	179608	165	1.79970156301474	1.51249126895537	2.14145085158391	1.75598984945372e-11	0.670731707317073	1.8318984513579e-06
J20	I95	4_5	117173	154	1.76177850924435	1.47286314251508	2.10736722648586	2.90028282351494e-10	0.675438596491228	2.46078828446267e-06
K59	I95	4_5	40678	100	2.02335011526498	1.61711211185347	2.53163998892476	3.39014551435312e-10	0.645161290322581	0.00377874376720964
M25	I95	4_5	143469	140	1.61394580845734	1.34100540200888	1.94243891093568	2.07574561388998e-07	0.53639846743295	0.646706660003833
M75	I95	4_5	82697	116	1.65254641973824	1.34894247868744	2.02448192753699	6.22366302309235e-07	0.711656441717791	1.31089361161143e-06
M79	I95	4_5	101448	106	1.5856219876156	1.28448581019454	1.95735684088972	9.02042080561915e-06	0.490740740740741	1
R05	I95	4_5	105117	118	1.58880156789357	1.30030865852259	1.94130094081598	2.99892108835388e-06	0.548837209302326	0.530558362983455
R06	I95	4_5	58309	108	2.32846450277191	1.86455690163271	2.9077937690833	3.48867790427517e-14	0.666666666666667	0.000350212980104133
R07	I95	4_5	109709	126	1.93785428008896	1.58693364307268	2.36637443994696	4.19280586670511e-11	0.617647058823529	0.00857629087418634
R10	I95	4_5	135406	146	1.93527414540778	1.6063800825558	2.33150675768151	1.83321152186119e-12	0.591093117408907	0.0354337959569378
R42	I95	4_5	63228	132	2.62325303730331	2.13171055877622	3.22813829925934	1.90031487382321e-20	0.656716417910448	0.000149232703228651
A08	J00	4_5	22962	1529	1.68113352786533	1.59121012720451	1.77613873252436	8.44599334129209e-77	1	0
A09	J00	4_5	112476	7041	1.76665849723306	1.721608994041	1.81288681497875	0	1	0
A16	J00	4_5	2164	110	1.2607144056278	1.03538185385306	1.53508660272794	0.0106213022996028	1	1.45228303087112e-31
A60	J00	4_5	2041	105	1.29988665861334	1.06328803045101	1.58913227352351	0.00529268100198264	1	4.42898946761352e-30
A63	J00	4_5	7919	343	1.24251347840244	1.10872959279177	1.39244027944123	9.55981184867352e-05	1	2.88147372486956e-101
B00	J00	4_5	9720	603	1.40183061856345	1.28643497116711	1.52757747355012	6.81778041938796e-15	1	2.20610751551858e-179
B02	J00	4_5	23565	1275	1.33849201121105	1.26099963422544	1.42074653746926	5.27602244141456e-22	1	0
B07	J00	4_5	55996	3155	1.37313620142111	1.32197435229743	1.42627806990083	2.05954827756761e-60	1	0
B08	J00	4_5	11552	840	1.15785942574122	1.07803890896807	1.2435900398633	2.99457079494729e-05	1	1.37408294440164e-250
B19	J00	4_5	2565	122	1.22814456610303	1.01906547972592	1.48011987969022	0.0155470420586748	1	3.93537882194927e-35
B27	J00	4_5	4462	227	1.2023900080277	1.0469770896196	1.38087236649098	0.00457747299464428	1	1.74255484268207e-66
B30	J00	4_5	3485	186	1.23792538558826	1.06370823527302	1.44067631467619	0.00293973014276451	1	3.20493041615131e-54
B34	J00	4_5	63291	4084	1.70679214176671	1.6500720961817	1.76546189826351	3.6874584979294e-211	1	0
B35	J00	4_5	43540	2490	1.55468576462899	1.48903478906946	1.62323126664522	1.40951660438846e-89	1	0
B36	J00	4_5	11816	517	1.11742368433491	1.01915426906503	1.2251684835291	0.00917406946669881	1	1.52807565176372e-153
B37	J00	4_5	10949	647	1.53902854593659	1.4150971008592	1.67381366534463	4.20176222190208e-24	1	1.34462203737494e-192
B49	J00	4_5	19406	1096	1.52633004952648	1.43059776817287	1.62846851289508	9.74995798891664e-38	1	0
B82	J00	4_5	1864	131	1.38837816370236	1.16012673910597	1.66153736524597	0.000173373881036191	1	8.2147970045681e-38
B86	J00	4_5	3344	177	1.31462423492545	1.12428414911306	1.53718869061413	0.000308306583743601	1	1.56244538131396e-51
B96	J00	4_5	8548	480	1.4579965973961	1.32276742121435	1.60705052447322	1.64419229348667e-14	1	2.02619884524969e-142
B99	J00	4_5	6638	345	1.3700974448138	1.22286882777646	1.53505181066603	2.92217897416029e-08	1	7.24899050281643e-102
C44	J00	4_5	11468	656	1.40531987960136	1.29316899132112	1.52719712369933	5.66453003161773e-16	1	2.67711055466934e-195
C61	J00	4_5	13988	670	1.09988015451777	1.01433912189733	1.19263501543666	0.010764572900991	1	1.64674406791853e-199
D12	J00	4_5	13664	776	1.40473495081415	1.30112489038849	1.51659559863592	1.88110732086197e-18	1	2.34591786200545e-231
D17	J00	4_5	28784	1354	1.29597154077795	1.22308957557357	1.37319642653217	9.0232244277384e-19	1	0
D18	J00	4_5	5536	286	1.30288108829496	1.15058258073653	1.4753388054511	1.54553374315374e-05	1	3.61885950148328e-84
D22	J00	4_5	36884	1993	1.36385030835248	1.30014663950908	1.43067528467058	2.85871930918271e-37	1	0
D23	J00	4_5	21888	1185	1.50809960659904	1.41674068299424	1.6053498362293	3.04566275883002e-38	1	0
D50	J00	4_5	14594	792	1.23930155715354	1.14989831933011	1.33565579125111	1.02337632801982e-08	1	3.670733461975e-236
D56	J00	4_5	3269	175	1.29298069310052	1.10434427310054	1.51383867644552	0.000711773448237772	1	6.17815079144202e-51
D64	J00	4_5	14384	720	1.26394035942154	1.16821788039944	1.36750623233778	2.91369033019324e-09	1	1.57321954301251e-214
D69	J00	4_5	8367	438	1.33887984852438	1.21006633114927	1.4814057730886	8.09942555337057e-09	1	8.43346354447261e-130
D70	J00	4_5	3410	206	1.60347318058204	1.38242581796079	1.85986561263631	2.25053166964749e-10	1	3.37778655038774e-60
E03	J00	4_5	16079	803	1.31004936538481	1.21528585961227	1.41220217957007	9.50937167349266e-13	1	1.81333803193291e-239
E04	J00	4_5	3880	201	1.37523815333862	1.18552711709575	1.59530722758276	1.31650955888767e-05	1	1.05429058793399e-58
E11	J00	4_5	62865	2695	1.06305970250462	1.02078948102434	1.10708030607367	0.00164191581242158	1	0
E53	J00	4_5	4410	213	1.28768591045913	1.1153459856683	1.48665528481857	0.000285608321454098	1	2.69325925993232e-62
E61	J00	4_5	3472	197	1.23976348750989	1.06975974092986	1.43678383673952	0.00217015742374992	1	1.65031168756536e-57
E66	J00	4_5	75420	3642	1.26732056838293	1.22336023866179	1.31286057229006	1.01700517400978e-39	1	0
E78	J00	4_5	131233	5650	1.12795284335824	1.09660846772312	1.1601931357338	3.32120375429015e-17	1	0
E79	J00	4_5	30018	1354	1.15409718003025	1.08967989157564	1.2223225474298	5.30097642183922e-07	1	0
E80	J00	4_5	3833	172	1.21454694122287	1.0363225575348	1.42342194687226	0.00825437197632929	1	4.85556566071953e-50
E87	J00	4_5	4536	221	1.2312989130644	1.07047748076164	1.41628109003739	0.00180943987021886	1	1.09043004817516e-64
E88	J00	4_5	2093	109	1.3177889357253	1.08101216070685	1.60642751510262	0.00318419912556763	1	2.87699106748518e-31
F06	J00	4_5	2583	128	1.36978685954404	1.13926667303781	1.64695069643036	0.000413333329701858	1	6.41214160272041e-37
F12	J00	4_5	5202	234	1.17415827527343	1.02422601778183	1.34603850269184	0.0107292889764986	1	1.40088642037367e-68
F14	J00	4_5	4822	208	1.18255587857548	1.02305263574701	1.36692713267125	0.0117578896591768	1	8.50166851907504e-61
F17	J00	4_5	116546	4717	1.13067031331882	1.0962903310834	1.16612846175254	3.73417138309425e-15	1	0
F32	J00	4_5	41136	1874	1.21841524002614	1.16011763724767	1.27964238234491	1.5731091685169e-15	1	0
F34	J00	4_5	3011	155	1.41711282667686	1.19719541713653	1.67742770711179	2.57910697036238e-05	1	5.76763511442908e-45
F40	J00	4_5	3537	179	1.36590981865277	1.16781504204224	1.59760712572201	4.87473313589872e-05	1	3.95483240317913e-52
F41	J00	4_5	105889	5168	1.40643238185496	1.3650266064822	1.44909413145275	5.67733340270503e-111	1	0
F42	J00	4_5	2238	136	1.73969012885836	1.44718511214411	2.09131625183954	1.88468503701363e-09	1	2.67880121247128e-39
F43	J00	4_5	15869	884	1.50734724509469	1.40227000886369	1.62029830413025	4.87787540489919e-29	1	8.12794534690977e-264
F45	J00	4_5	3137	181	1.43491045073157	1.22816059712758	1.67646479331301	2.74354321672431e-06	1	9.98968970632543e-53
F51	J00	4_5	31460	1710	1.45185468032427	1.37861515435647	1.52898508776617	1.72974489561821e-45	1	0
F52	J00	4_5	29682	1568	1.46155579703588	1.38446711171446	1.54293686702595	4.04837074022954e-43	1	0
